time,ax,ay,az,wx,wy,wz,
13.152709,0.1020,0.0082,-0.0757,0.0434,-0.0189,-0.0079,
13.177065,0.1020,0.0082,-0.0757,0.0434,-0.0189,-0.0079,
13.178587,0.0597,0.0404,-0.0313,0.0434,-0.0189,-0.0079,
13.179676,0.0597,0.0404,-0.0313,0.0367,-0.0220,-0.0110,
13.191125,0.0597,0.0404,-0.0313,0.0367,-0.0220,-0.0110,
13.192052,0.0179,0.0680,-0.1125,0.0367,-0.0220,-0.0110,
13.192756,0.0179,0.0680,-0.1125,0.0159,-0.0165,-0.0092,
13.217247,0.0179,0.0680,-0.1125,0.0159,-0.0165,-0.0092,
13.218665,-0.0072,-0.0546,0.0438,0.0159,-0.0165,-0.0092,
13.219319,-0.0072,-0.0546,0.0438,0.0189,-0.0092,-0.0189,
13.231100,-0.0072,-0.0546,0.0438,0.0189,-0.0092,-0.0189,
13.232833,-0.0072,-0.0546,0.0438,0.0476,-0.0104,-0.0214,
13.233850,-0.0732,-0.1629,0.0450,0.0476,-0.0104,-0.0214,
13.256849,-0.0732,-0.1629,0.0450,0.0476,-0.0104,-0.0214,
13.258433,-0.0262,-0.0805,-0.0010,0.0476,-0.0104,-0.0214,
13.259130,-0.0262,-0.0805,-0.0010,0.0696,-0.0159,-0.0171,
13.270244,-0.0262,-0.0805,-0.0010,0.0696,-0.0159,-0.0171,
13.271709,0.0006,0.0108,0.0788,0.0696,-0.0159,-0.0171,
13.272379,0.0006,0.0108,0.0788,0.0574,-0.0305,-0.0110,
13.295969,0.0006,0.0108,0.0788,0.0574,-0.0305,-0.0110,
13.298320,-0.0005,0.0165,0.0769,0.0574,-0.0305,-0.0110,
13.299266,-0.0005,0.0165,0.0769,0.0617,-0.0140,-0.0079,
13.310107,-0.0005,0.0165,0.0769,0.0617,-0.0140,-0.0079,
13.310943,0.0412,0.0099,-0.1411,0.0617,-0.0140,-0.0079,
13.311313,0.0412,0.0099,-0.1411,0.0666,0.0043,-0.0116,
13.336197,0.0412,0.0099,-0.1411,0.0666,0.0043,-0.0116,
13.337149,0.0505,-0.0088,-0.1711,0.0666,0.0043,-0.0116,
13.337690,0.0505,-0.0088,-0.1711,0.0470,0.0116,-0.0171,
13.349558,0.0505,-0.0088,-0.1711,0.0470,0.0116,-0.0171,
13.350498,0.0229,-0.0461,-0.0039,0.0470,0.0116,-0.0171,
13.351162,0.0229,-0.0461,-0.0039,0.0299,0.0061,-0.0183,
13.377935,0.0229,-0.0461,-0.0039,0.0299,0.0061,-0.0183,
13.378695,-0.0118,-0.0542,0.0736,0.0299,0.0061,-0.0183,
13.379167,-0.0118,-0.0542,0.0736,0.0434,0.0037,-0.0171,
13.389500,-0.0118,-0.0542,0.0736,0.0434,0.0037,-0.0171,
13.389993,-0.0372,-0.0218,0.0649,0.0434,0.0037,-0.0171,
13.390350,-0.0372,-0.0218,0.0649,0.0586,0.0043,-0.0147,
13.415821,-0.0372,-0.0218,0.0649,0.0586,0.0043,-0.0147,
13.416696,-0.0557,-0.0115,-0.0389,0.0586,0.0043,-0.0147,
13.417296,-0.0557,-0.0115,-0.0389,0.0672,0.0092,-0.0140,
13.429833,-0.0557,-0.0115,-0.0389,0.0672,0.0092,-0.0140,
13.431148,-0.0622,0.0177,-0.1072,0.0672,0.0092,-0.0140,
13.432052,-0.0622,0.0177,-0.1072,0.0666,0.0067,-0.0140,
13.455456,-0.0622,0.0177,-0.1072,0.0666,0.0067,-0.0140,
13.456260,-0.0590,-0.0057,-0.0989,0.0666,0.0067,-0.0140,
13.456697,-0.0590,-0.0057,-0.0989,0.0568,0.0018,-0.0140,
13.469135,-0.0590,-0.0057,-0.0989,0.0568,0.0018,-0.0140,
13.469745,-0.0341,-0.0145,-0.0087,0.0568,0.0018,-0.0140,
13.470071,-0.0341,-0.0145,-0.0087,0.0446,0.0012,-0.0153,
13.495871,-0.0341,-0.0145,-0.0087,0.0446,0.0012,-0.0153,
13.497409,0.0074,-0.0444,0.0476,0.0446,0.0012,-0.0153,
13.498238,0.0074,-0.0444,0.0476,0.0415,-0.0061,-0.0165,
13.509434,0.0074,-0.0444,0.0476,0.0415,-0.0061,-0.0165,
13.510200,0.0081,-0.0886,0.0553,0.0415,-0.0061,-0.0165,
13.510659,0.0081,-0.0886,0.0553,0.0373,-0.0128,-0.0153,
13.535374,0.0081,-0.0886,0.0553,0.0373,-0.0128,-0.0153,
13.536288,0.0179,-0.0967,0.0499,0.0373,-0.0128,-0.0153,
13.536732,0.0179,-0.0967,0.0499,0.0379,-0.0134,-0.0159,
13.549669,0.0179,-0.0967,0.0499,0.0379,-0.0134,-0.0159,
13.550560,-0.0201,-0.0713,-0.0343,0.0379,-0.0134,-0.0159,
13.550908,-0.0201,-0.0713,-0.0343,0.0397,-0.0110,-0.0128,
13.575403,-0.0201,-0.0713,-0.0343,0.0397,-0.0110,-0.0128,
13.576012,-0.0393,-0.0293,-0.1367,0.0397,-0.0110,-0.0128,
13.576499,-0.0393,-0.0293,-0.1367,0.0226,-0.0159,-0.0116,
13.589157,-0.0393,-0.0293,-0.1367,0.0226,-0.0159,-0.0116,
13.589617,-0.0466,-0.0229,-0.1528,0.0226,-0.0159,-0.0116,
13.590037,-0.0466,-0.0229,-0.1528,-0.0153,-0.0140,-0.0086,
13.616224,-0.0466,-0.0229,-0.1528,-0.0153,-0.0140,-0.0086,
13.617303,-0.0258,-0.0130,-0.1044,-0.0153,-0.0140,-0.0086,
13.617946,-0.0258,-0.0130,-0.1044,-0.0379,-0.0171,-0.0067,
13.630012,-0.0258,-0.0130,-0.1044,-0.0513,-0.0250,-0.0049,
13.655472,-0.0258,-0.0130,-0.1044,-0.0531,-0.0263,-0.0037,
13.669083,-0.0258,-0.0130,-0.1044,-0.0531,-0.0263,-0.0037,
13.669640,0.0231,-0.0474,0.1328,-0.0531,-0.0263,-0.0037,
13.669924,0.0231,-0.0474,0.1328,-0.0421,-0.0195,-0.0024,
13.695142,0.0231,-0.0474,0.1328,-0.0318,-0.0049,-0.0018,
13.710878,0.0231,-0.0474,0.1328,-0.0556,-0.0061,0.0049,
13.735620,0.0231,-0.0474,0.1328,-0.0556,-0.0061,0.0049,
13.737457,-0.0018,-0.0694,0.0833,-0.0556,-0.0061,0.0049,
13.738398,-0.0018,-0.0694,0.0833,-0.0586,-0.0104,0.0092,
13.749405,-0.0018,-0.0694,0.0833,-0.0519,-0.0098,0.0153,
13.775347,-0.0018,-0.0694,0.0833,-0.0892,0.0018,0.0220,
13.789407,-0.0018,-0.0694,0.0833,-0.0892,0.0018,0.0220,
13.789929,-0.0225,0.0245,-0.1037,-0.0892,0.0018,0.0220,
13.790448,-0.0225,0.0245,-0.1037,-0.0996,0.0098,0.0153,
13.815552,-0.0225,0.0245,-0.1037,-0.0696,0.0086,0.0153,
13.829448,-0.0225,0.0245,-0.1037,-0.0397,0.0018,0.0165,
13.855823,-0.0225,0.0245,-0.1037,-0.0397,0.0018,0.0165,
13.856515,0.1121,-0.0033,-0.0005,-0.0397,0.0018,0.0165,
13.856960,0.1121,-0.0033,-0.0005,-0.0452,0.0024,0.0250,
13.869581,0.1121,-0.0033,-0.0005,-0.0525,0.0202,0.0244,
13.896454,0.1121,-0.0033,-0.0005,-0.0550,0.0336,0.0208,
13.911698,0.1121,-0.0033,-0.0005,-0.0550,0.0336,0.0208,
13.913224,0.0171,0.0054,-0.0595,-0.0550,0.0336,0.0208,
13.913981,0.0171,0.0054,-0.0595,-0.0684,0.0391,0.0226,
13.936523,0.0171,0.0054,-0.0595,-0.0733,0.0397,0.0269,
13.950289,0.0171,0.0054,-0.0595,-0.0629,0.0409,0.0299,
13.975745,0.0171,0.0054,-0.0595,-0.0629,0.0409,0.0299,
13.976307,0.0396,-0.0959,0.1197,-0.0629,0.0409,0.0299,
13.976573,0.0396,-0.0959,0.1197,-0.0568,0.0476,0.0275,
13.990844,0.0396,-0.0959,0.1197,-0.0373,0.0507,0.0226,
14.015768,0.0396,-0.0959,0.1197,-0.0165,0.0476,0.0208,
14.030264,0.0396,-0.0959,0.1197,-0.0165,0.0476,0.0208,
14.031895,-0.0032,0.0105,-0.0261,-0.0165,0.0476,0.0208,
14.033342,-0.0032,0.0105,-0.0261,-0.0140,0.0409,0.0232,
14.057748,-0.0032,0.0105,-0.0261,-0.0269,0.0415,0.0232,
14.070606,-0.0032,0.0105,-0.0261,-0.0379,0.0464,0.0226,
14.097554,-0.0032,0.0105,-0.0261,-0.0379,0.0464,0.0226,
14.099134,-0.0100,-0.0014,-0.0027,-0.0379,0.0464,0.0226,
14.100268,-0.0100,-0.0014,-0.0027,-0.0446,0.0458,0.0171,
14.113398,-0.0100,-0.0014,-0.0027,-0.0391,0.0409,0.0165,
14.136504,-0.0100,-0.0014,-0.0027,-0.0281,0.0354,0.0171,
14.150654,-0.0100,-0.0014,-0.0027,-0.0281,0.0354,0.0171,
14.152125,-0.0061,-0.0505,0.0116,-0.0281,0.0354,0.0171,
14.152838,-0.0061,-0.0505,0.0116,-0.0318,0.0354,0.0220,
14.177613,-0.0061,-0.0505,0.0116,-0.0464,0.0428,0.0244,
14.190609,-0.0061,-0.0505,0.0116,-0.0434,0.0446,0.0214,
14.217337,-0.0061,-0.0505,0.0116,-0.0434,0.0446,0.0214,
14.218702,-0.0259,-0.0390,0.0702,-0.0434,0.0446,0.0214,
14.219446,-0.0259,-0.0390,0.0702,-0.0385,0.0415,0.0147,
14.230619,-0.0259,-0.0390,0.0702,-0.0293,0.0348,0.0140,
14.255841,-0.0259,-0.0390,0.0702,-0.0134,0.0342,0.0195,
14.270055,-0.0259,-0.0390,0.0702,-0.0134,0.0342,0.0195,
14.271507,-0.0507,0.0158,-0.1076,-0.0134,0.0342,0.0195,
14.272255,-0.0507,0.0158,-0.1076,-0.0134,0.0434,0.0263,
14.299541,-0.0507,0.0158,-0.1076,-0.0238,0.0409,0.0183,
14.312870,-0.0507,0.0158,-0.1076,-0.0006,0.0330,0.0098,
14.336185,-0.0507,0.0158,-0.1076,-0.0006,0.0330,0.0098,
14.337742,-0.0340,0.0688,-0.2033,-0.0006,0.0330,0.0098,
14.338906,-0.0340,0.0688,-0.2033,-0.0110,0.0257,0.0104,
14.349772,-0.0340,0.0688,-0.2033,-0.0562,0.0220,0.0092,
14.376806,-0.0340,0.0688,-0.2033,-0.0538,0.0122,0.0018,
14.390269,-0.0340,0.0688,-0.2033,-0.0538,0.0122,0.0018,
14.391222,0.0118,-0.0423,0.0848,-0.0538,0.0122,0.0018,
14.392511,0.0118,-0.0423,0.0848,-0.0244,0.0006,-0.0043,
14.417684,0.0118,-0.0423,0.0848,-0.0305,-0.0067,-0.0067,
14.430340,0.0118,-0.0423,0.0848,-0.0507,-0.0006,-0.0037,
14.457117,0.0118,-0.0423,0.0848,-0.0507,-0.0006,-0.0037,
14.458784,-0.0021,-0.0887,0.1262,-0.0507,-0.0006,-0.0037,
14.459848,-0.0021,-0.0887,0.1262,-0.0483,0.0079,-0.0031,
14.471130,-0.0021,-0.0887,0.1262,-0.0318,0.0067,-0.0037,
14.497561,-0.0021,-0.0887,0.1262,-0.0232,0.0079,-0.0031,
14.512835,-0.0021,-0.0887,0.1262,-0.0232,0.0079,-0.0031,
14.514565,0.0196,0.0249,-0.0135,-0.0232,0.0079,-0.0031,
14.515440,0.0196,0.0249,-0.0135,-0.0281,0.0073,-0.0061,
14.538860,0.0196,0.0249,-0.0135,-0.0421,-0.0006,-0.0098,
14.550277,0.0196,0.0249,-0.0135,-0.0428,-0.0037,-0.0104,
14.577356,0.0196,0.0249,-0.0135,-0.0428,-0.0037,-0.0104,
14.578479,0.0491,-0.0073,0.0125,-0.0428,-0.0037,-0.0104,
14.579153,0.0491,-0.0073,0.0125,-0.0379,-0.0055,-0.0092,
14.590090,0.0491,-0.0073,0.0125,-0.0354,-0.0098,-0.0134,
14.616553,0.0491,-0.0073,0.0125,-0.0403,-0.0061,-0.0153,
14.631426,0.0491,-0.0073,0.0125,-0.0403,-0.0061,-0.0153,
14.632770,0.0039,-0.0389,0.0790,-0.0403,-0.0061,-0.0153,
14.633931,0.0039,-0.0389,0.0790,-0.0452,0.0018,-0.0159,
14.657160,0.0039,-0.0389,0.0790,-0.0483,0.0067,-0.0122,
14.670893,0.0039,-0.0389,0.0790,-0.0403,0.0061,-0.0031,
14.697064,0.0039,-0.0389,0.0790,-0.0403,0.0061,-0.0031,
14.698486,-0.0415,-0.0578,0.0553,-0.0403,0.0061,-0.0031,
14.699187,-0.0415,-0.0578,0.0553,-0.0299,0.0092,0.0031,
14.711512,-0.0415,-0.0578,0.0553,-0.0275,0.0122,0.0073,
14.736859,-0.0415,-0.0578,0.0553,-0.0403,0.0147,0.0086,
14.750699,-0.0415,-0.0578,0.0553,-0.0403,0.0147,0.0086,
14.752157,0.0437,0.0249,0.0351,-0.0403,0.0147,0.0086,
14.753151,0.0437,0.0249,0.0351,-0.0489,0.0104,0.0061,
14.777757,0.0437,0.0249,0.0351,-0.0434,0.0018,0.0037,
14.791308,0.0437,0.0249,0.0351,-0.0275,-0.0043,0.0006,
14.817042,0.0437,0.0249,0.0351,-0.0275,-0.0043,0.0006,
14.818452,0.0343,-0.0631,0.0898,-0.0275,-0.0043,0.0006,
14.819229,0.0343,-0.0631,0.0898,-0.0147,0.0012,0.0006,
14.830409,0.0343,-0.0631,0.0898,-0.0055,0.0159,0.0037,
14.857304,0.0343,-0.0631,0.0898,0.0238,0.0214,0.0018,
14.871278,0.0343,-0.0631,0.0898,0.0238,0.0214,0.0018,
14.872152,-0.1065,0.0679,-0.1269,0.0238,0.0214,0.0018,
14.873308,-0.1065,0.0679,-0.1269,0.0232,0.0073,0.0043,
14.897231,-0.1065,0.0679,-0.1269,-0.0299,-0.0055,0.0086,
14.911495,-0.1065,0.0679,-0.1269,-0.0965,-0.0214,0.0061,
14.937546,-0.1065,0.0679,-0.1269,-0.0965,-0.0214,0.0061,
14.938953,0.0302,0.3061,-0.4967,-0.0965,-0.0214,0.0061,
14.940054,0.0302,0.3061,-0.4967,-0.1967,-0.0403,0.0018,
14.949832,0.0302,0.3061,-0.4967,-0.2376,-0.0318,0.0018,
14.979573,0.0302,0.3061,-0.4967,-0.1448,-0.0281,-0.0171,
14.990111,0.0302,0.3061,-0.4967,-0.1448,-0.0281,-0.0171,
14.990815,0.0401,-0.2248,0.1878,-0.1448,-0.0281,-0.0171,
14.991604,0.0401,-0.2248,0.1878,-0.0751,-0.0476,-0.0342,
15.017717,0.0401,-0.2248,0.1878,-0.0702,-0.1130,-0.0440,
15.030173,0.0401,-0.2248,0.1878,-0.0599,-0.1552,-0.0324,
15.057135,0.0401,-0.2248,0.1878,-0.0599,-0.1552,-0.0324,
15.058659,-0.1156,-0.1554,0.4147,-0.0599,-0.1552,-0.0324,
15.059837,-0.1156,-0.1554,0.4147,-0.0208,-0.1521,-0.0208,
15.070072,-0.1156,-0.1554,0.4147,0.0214,-0.1393,-0.0159,
15.096893,-0.1156,-0.1554,0.4147,0.0305,-0.1301,-0.0159,
15.112113,-0.1156,-0.1554,0.4147,0.0305,-0.1301,-0.0159,
15.113894,0.0130,-0.0245,0.1499,0.0305,-0.1301,-0.0159,
15.115020,0.0130,-0.0245,0.1499,0.0318,-0.1442,-0.0195,
15.137156,0.0130,-0.0245,0.1499,0.0220,-0.1765,-0.0208,
15.150474,0.0130,-0.0245,0.1499,-0.0006,-0.1894,-0.0147,
15.177442,0.0130,-0.0245,0.1499,-0.0006,-0.1894,-0.0147,
15.179001,0.1752,-0.0561,-0.0168,-0.0006,-0.1894,-0.0147,
15.180079,0.1752,-0.0561,-0.0168,-0.0250,-0.1680,-0.0092,
15.190350,0.1752,-0.0561,-0.0168,-0.0385,-0.1197,-0.0134,
15.217540,0.1752,-0.0561,-0.0168,-0.0525,-0.0666,-0.0092,
15.231745,0.1752,-0.0561,-0.0168,-0.0525,-0.0666,-0.0092,
15.233598,0.1001,0.0112,0.0321,-0.0525,-0.0666,-0.0092,
15.234643,0.1001,0.0112,0.0321,-0.0739,-0.0043,0.0031,
15.257710,0.1001,0.0112,0.0321,-0.0898,0.0275,0.0165,
15.271350,0.1001,0.0112,0.0321,-0.0757,0.0373,0.0269,
15.298199,0.1001,0.0112,0.0321,-0.0757,0.0373,0.0269,
15.299795,-0.1840,-0.0527,0.1085,-0.0757,0.0373,0.0269,
15.300805,-0.1840,-0.0527,0.1085,-0.0452,0.0397,0.0360,
15.313627,-0.1840,-0.0527,0.1085,-0.0250,0.0428,0.0312,
15.338022,-0.1840,-0.0527,0.1085,-0.0238,0.0232,0.0159,
15.354522,-0.1840,-0.0527,0.1085,-0.0238,0.0232,0.0159,
15.355964,0.1649,0.0633,-0.0942,-0.0238,0.0232,0.0159,
15.356903,0.1649,0.0633,-0.0942,-0.0269,-0.0024,0.0024,
15.377909,0.1649,0.0633,-0.0942,-0.0312,-0.0128,-0.0037,
15.391590,0.1649,0.0633,-0.0942,-0.0232,-0.0202,-0.0024,
15.418296,0.1649,0.0633,-0.0942,-0.0232,-0.0202,-0.0024,
15.419809,-0.1415,-0.1448,-0.0756,-0.0232,-0.0202,-0.0024,
15.420873,-0.1415,-0.1448,-0.0756,-0.0165,-0.0244,-0.0061,
15.431895,-0.1415,-0.1448,-0.0756,-0.0140,-0.0159,-0.0128,
15.458054,-0.1415,-0.1448,-0.0756,-0.0116,-0.0006,-0.0116,
15.471641,-0.1415,-0.1448,-0.0756,-0.0116,-0.0006,-0.0116,
15.472537,0.1000,-0.0974,0.0660,-0.0116,-0.0006,-0.0116,
15.473412,0.1000,-0.0974,0.0660,0.0061,0.0043,-0.0086,
15.497331,0.1000,-0.0974,0.0660,0.0122,0.0043,-0.0104,
15.513694,0.1000,-0.0974,0.0660,-0.0067,0.0006,-0.0214,
15.538299,0.1000,-0.0974,0.0660,-0.0067,0.0006,-0.0214,
15.539841,0.1140,-0.0017,0.0235,-0.0067,0.0006,-0.0214,
15.540820,0.1140,-0.0017,0.0235,-0.0342,-0.0110,-0.0275,
15.550674,0.1140,-0.0017,0.0235,-0.0061,-0.0195,-0.0238,
15.577869,0.1140,-0.0017,0.0235,0.0257,-0.0122,-0.0208,
15.589832,0.1140,-0.0017,0.0235,0.0257,-0.0122,-0.0208,
15.590193,-0.0116,0.0010,-0.0528,0.0257,-0.0122,-0.0208,
15.590483,-0.0116,0.0010,-0.0528,0.0147,-0.0024,-0.0226,
15.616287,-0.0116,0.0010,-0.0528,-0.0055,-0.0244,-0.0220,
15.630515,-0.0116,0.0010,-0.0528,-0.0055,-0.0299,-0.0079,
15.656796,-0.0116,0.0010,-0.0528,-0.0055,-0.0299,-0.0079,
15.658324,-0.0103,0.0865,-0.1987,-0.0055,-0.0299,-0.0079,
15.659323,-0.0103,0.0865,-0.1987,-0.0403,-0.0055,0.0067,
15.672197,-0.0103,0.0865,-0.1987,-0.0623,0.0165,0.0055,
15.697937,-0.0103,0.0865,-0.1987,-0.0330,0.0092,-0.0018,
15.715272,-0.0103,0.0865,-0.1987,-0.0330,0.0092,-0.0018,
15.717008,0.0472,-0.1184,0.1619,-0.0330,0.0092,-0.0018,
15.718403,0.0472,-0.1184,0.1619,-0.0079,-0.0104,-0.0055,
15.737777,0.0472,-0.1184,0.1619,-0.0195,-0.0360,-0.0006,
15.751660,0.0472,-0.1184,0.1619,-0.0354,-0.0269,0.0006,
15.779236,0.0472,-0.1184,0.1619,-0.0354,-0.0269,0.0006,
15.781170,0.0341,-0.0699,0.0498,-0.0354,-0.0269,0.0006,
15.782420,0.0341,-0.0699,0.0498,-0.0208,-0.0104,0.0000,
15.790706,0.0341,-0.0699,0.0498,-0.0165,-0.0147,-0.0037,
15.817975,0.0341,-0.0699,0.0498,-0.0244,-0.0257,-0.0037,
15.831089,0.0341,-0.0699,0.0498,-0.0244,-0.0257,-0.0037,
15.832612,0.0300,0.0104,0.1437,-0.0244,-0.0257,-0.0037,
15.833580,0.0300,0.0104,0.1437,-0.0318,-0.0257,0.0061,
15.857493,0.0300,0.0104,0.1437,-0.0257,-0.0202,0.0128,
15.871669,0.0300,0.0104,0.1437,-0.0299,-0.0153,0.0134,
15.899209,0.0300,0.0104,0.1437,-0.0299,-0.0153,0.0134,
15.901129,0.0300,0.0104,0.1437,-0.0440,-0.0110,0.0140,
15.902096,0.0268,-0.0237,-0.0043,-0.0440,-0.0110,0.0140,
15.913482,0.0268,-0.0237,-0.0043,-0.0324,0.0037,0.0092,
15.937614,0.0268,-0.0237,-0.0043,-0.0214,0.0159,0.0092,
15.953433,0.0268,-0.0237,-0.0043,-0.0214,0.0159,0.0092,
15.954853,0.0196,-0.0612,0.1359,-0.0214,0.0159,0.0092,
15.955911,0.0196,-0.0612,0.1359,-0.0177,0.0171,0.0122,
15.978350,0.0196,-0.0612,0.1359,0.0024,0.0140,0.0171,
15.992321,0.0196,-0.0612,0.1359,0.0238,0.0195,0.0183,
16.017275,0.0196,-0.0612,0.1359,0.0238,0.0195,0.0183,
16.018884,-0.0391,-0.0271,0.0517,0.0238,0.0195,0.0183,
16.020129,-0.0391,-0.0271,0.0517,0.0348,0.0293,0.0153,
16.030970,-0.0391,-0.0271,0.0517,0.0257,0.0348,0.0110,
16.057860,-0.0391,-0.0271,0.0517,0.0073,0.0336,0.0031,
16.071890,-0.0391,-0.0271,0.0517,0.0073,0.0336,0.0031,
16.072910,0.1090,-0.0672,-0.0141,0.0073,0.0336,0.0031,
16.074109,0.1090,-0.0672,-0.0141,-0.0171,0.0263,0.0000,
16.097819,0.1090,-0.0672,-0.0141,-0.0428,0.0122,-0.0024,
16.111160,0.1090,-0.0672,-0.0141,-0.0458,-0.0037,-0.0012,
16.137371,0.1090,-0.0672,-0.0141,-0.0458,-0.0037,-0.0012,
16.138972,-0.1607,0.0763,0.0225,-0.0458,-0.0037,-0.0012,
16.139797,-0.1607,0.0763,0.0225,-0.0428,-0.0024,0.0086,
16.150011,-0.1607,0.0763,0.0225,-0.0507,0.0147,0.0147,
16.177606,-0.1607,0.0763,0.0225,-0.0696,0.0305,0.0092,
16.191985,-0.1607,0.0763,0.0225,-0.0696,0.0305,0.0092,
16.193171,0.1693,-0.0555,0.0033,-0.0696,0.0305,0.0092,
16.194555,0.1693,-0.0555,0.0033,-0.0831,0.0165,0.0018,
16.218054,0.1693,-0.0555,0.0033,-0.0904,0.0043,0.0061,
16.230916,0.1693,-0.0555,0.0033,-0.1008,0.0079,0.0134,
16.258383,0.1693,-0.0555,0.0033,-0.1008,0.0079,0.0134,
16.260053,-0.1145,-0.0150,-0.0166,-0.1008,0.0079,0.0134,
16.261393,-0.1145,-0.0150,-0.0166,-0.1075,0.0165,0.0189,
16.272250,-0.1145,-0.0150,-0.0166,-0.0800,0.0202,0.0165,
16.297919,-0.1145,-0.0150,-0.0166,-0.0501,0.0067,0.0110,
16.312693,-0.1145,-0.0150,-0.0166,-0.0501,0.0067,0.0110,
16.314492,-0.0674,-0.0250,0.1620,-0.0501,0.0067,0.0110,
16.315689,-0.0674,-0.0250,0.1620,-0.0373,-0.0159,0.0195,
16.337854,-0.0674,-0.0250,0.1620,-0.0202,-0.0202,0.0250,
16.352101,-0.0674,-0.0250,0.1620,0.0318,-0.0086,0.0263,
16.376444,-0.0674,-0.0250,0.1620,0.0318,-0.0086,0.0263,
16.377989,0.0892,-0.0740,-0.0511,0.0318,-0.0086,0.0263,
16.382938,0.0892,-0.0740,-0.0511,0.0476,0.0049,0.0281,
16.389662,0.0892,-0.0740,-0.0511,0.0342,0.0257,0.0183,
16.416744,0.0892,-0.0740,-0.0511,0.0458,0.0232,-0.0012,
16.429771,0.0892,-0.0740,-0.0511,0.0458,0.0232,-0.0012,
16.430897,0.0499,-0.0116,0.0936,0.0458,0.0232,-0.0012,
16.431627,0.0499,-0.0116,0.0936,0.0702,0.0104,-0.0067,
16.456054,0.0499,-0.0116,0.0936,0.0629,-0.0061,0.0000,
16.472185,0.0499,-0.0116,0.0936,0.0531,0.0159,0.0128,
16.496087,0.0499,-0.0116,0.0936,0.0531,0.0159,0.0128,
16.497992,0.0733,-0.0293,-0.0702,0.0531,0.0159,0.0128,
16.498745,0.0733,-0.0293,-0.0702,0.0562,0.0208,0.0049,
16.510430,0.0733,-0.0293,-0.0702,0.0593,-0.0043,-0.0147,
16.536058,0.0733,-0.0293,-0.0702,0.0574,-0.0299,-0.0293,
16.550129,0.0733,-0.0293,-0.0702,0.0574,-0.0299,-0.0293,
16.551136,0.0105,0.0075,0.1146,0.0574,-0.0299,-0.0293,
16.551632,0.0105,0.0075,0.1146,0.0519,-0.0171,-0.0171,
16.575292,0.0105,0.0075,0.1146,0.0415,-0.0024,0.0024,
16.589953,0.0105,0.0075,0.1146,0.0428,0.0171,0.0202,
16.616455,0.0105,0.0075,0.1146,0.0428,0.0171,0.0202,
16.618171,-0.1237,-0.0652,0.0952,0.0428,0.0171,0.0202,
16.618893,-0.1237,-0.0652,0.0952,0.0611,0.0367,0.0226,
16.630945,-0.1237,-0.0652,0.0952,0.0812,0.0507,0.0195,
16.657817,-0.1237,-0.0652,0.0952,0.0819,0.0440,0.0159,
16.671387,-0.1237,-0.0652,0.0952,0.0819,0.0440,0.0159,
16.672245,0.2227,-0.0360,0.0398,0.0819,0.0440,0.0159,
16.673245,0.2227,-0.0360,0.0398,0.0654,0.0312,0.0092,
16.697152,0.2227,-0.0360,0.0398,0.0641,0.0287,0.0000,
16.715036,0.2227,-0.0360,0.0398,0.0751,0.0421,-0.0092,
16.736551,0.2227,-0.0360,0.0398,0.0751,0.0421,-0.0092,
16.738056,-0.0292,-0.0119,0.1003,0.0751,0.0421,-0.0092,
16.738813,-0.0292,-0.0119,0.1003,0.0910,0.0580,-0.0116,
16.750162,-0.0292,-0.0119,0.1003,0.1234,0.0751,-0.0055,
16.778048,-0.0292,-0.0119,0.1003,0.1484,0.0800,0.0067,
16.792317,-0.0292,-0.0119,0.1003,0.1484,0.0800,0.0067,
16.793551,-0.2230,0.0029,-0.2245,0.1484,0.0800,0.0067,
16.794714,-0.2230,0.0029,-0.2245,0.1503,0.0702,0.0189,
16.816393,-0.2230,0.0029,-0.2245,0.1100,0.0519,0.0232,
16.830257,-0.2230,0.0029,-0.2245,0.0605,0.0421,0.0250,
16.857854,-0.2230,0.0029,-0.2245,0.0605,0.0421,0.0250,
16.859404,-0.0802,-0.0242,-0.0087,0.0605,0.0421,0.0250,
16.860432,-0.0802,-0.0242,-0.0087,0.0495,0.0403,0.0324,
16.871118,-0.0802,-0.0242,-0.0087,0.0599,0.0299,0.0336,
16.898329,-0.0802,-0.0242,-0.0087,0.0623,0.0330,0.0257,
16.913072,-0.0802,-0.0242,-0.0087,0.0623,0.0330,0.0257,
16.914851,0.0188,0.0379,-0.2366,0.0623,0.0330,0.0257,
16.915844,0.0188,0.0379,-0.2366,0.0409,0.0354,0.0159,
16.937894,0.0188,0.0379,-0.2366,0.0244,0.0098,0.0018,
16.952291,0.0188,0.0379,-0.2366,0.0305,-0.0110,-0.0067,
16.978244,0.0188,0.0379,-0.2366,0.0305,-0.0110,-0.0067,
16.980055,-0.0885,-0.0282,0.0479,0.0305,-0.0110,-0.0067,
16.981662,-0.0885,-0.0282,0.0479,0.0550,-0.0220,-0.0153,
16.991784,-0.0885,-0.0282,0.0479,0.0855,-0.0244,-0.0238,
17.017581,-0.0885,-0.0282,0.0479,0.0812,-0.0263,-0.0281,
17.031265,-0.0885,-0.0282,0.0479,0.0812,-0.0263,-0.0281,
17.033097,0.0299,-0.0161,-0.1638,0.0812,-0.0263,-0.0281,
17.034342,0.0299,-0.0161,-0.1638,0.0415,-0.0336,-0.0299,
17.056854,0.0299,-0.0161,-0.1638,0.0171,-0.0342,-0.0299,
