
time,ax,ay,az,wx,wy,wz,
22.639376,0.3095,0.0947,0.3022,-0.2602,-0.0715,-0.0104,
22.640080,0.3095,0.0947,0.3022,-0.2602,-0.0715,-0.0104,
22.643886,0.3095,0.0947,0.3022,-0.2602,-0.0715,-0.0104,
22.644674,0.3095,0.0947,0.3022,-0.2602,-0.0715,-0.0104,
22.647496,0.3095,0.0947,0.3022,-0.2602,-0.0715,-0.0104,
22.648181,0.7071,-0.0435,0.3771,-0.2602,-0.0715,-0.0104,
22.648881,0.7071,-0.0435,0.3771,-0.2602,-0.0715,-0.0104,
22.652060,0.7071,-0.0435,0.3771,-0.2602,-0.0715,-0.0104,
22.652979,0.7071,-0.0435,0.3771,-0.2602,-0.0715,-0.0104,
22.656184,0.7071,-0.0435,0.3771,-0.2602,-0.0715,-0.0104,
22.656810,0.7775,-0.0921,0.4591,-0.2602,-0.0715,-0.0104,
22.657500,0.7775,-0.0921,0.4591,-0.3048,0.0159,0.0116,
22.658112,0.7775,-0.0921,0.4591,-0.3048,0.0159,0.0116,
22.660833,0.7775,-0.0921,0.4591,-0.3048,0.0159,0.0116,
22.661665,0.7775,-0.0921,0.4591,-0.3048,0.0159,0.0116,
22.663296,0.7775,-0.0921,0.4591,-0.3048,0.0159,0.0116,
22.663913,0.7091,-0.0542,0.5268,-0.3048,0.0159,0.0116,
22.664672,0.7091,-0.0542,0.5268,-0.3048,0.0159,0.0116,
22.667371,0.7091,-0.0542,0.5268,-0.3048,0.0159,0.0116,
22.668824,0.7091,-0.0542,0.5268,-0.3048,0.0159,0.0116,
22.671715,0.7091,-0.0542,0.5268,-0.3048,0.0159,0.0116,
22.672325,0.7632,-0.0700,0.7031,-0.3048,0.0159,0.0116,
22.672919,0.7632,-0.0700,0.7031,-0.3048,0.0159,0.0116,
22.676394,0.7632,-0.0700,0.7031,-0.3048,0.0159,0.0116,
22.677158,0.7632,-0.0700,0.7031,-0.2938,0.0812,0.0867,
22.677653,0.7632,-0.0700,0.7031,-0.2938,0.0812,0.0867,
22.679534,0.7632,-0.0700,0.7031,-0.2938,0.0812,0.0867,
22.680046,0.7141,-0.0619,0.7741,-0.2938,0.0812,0.0867,
22.680504,0.7141,-0.0619,0.7741,-0.2938,0.0812,0.0867,
22.683355,0.7141,-0.0619,0.7741,-0.2938,0.0812,0.0867,
22.685236,0.7141,-0.0619,0.7741,-0.2938,0.0812,0.0867,
22.688244,0.7141,-0.0619,0.7741,-0.2938,0.0812,0.0867,
22.689290,0.6775,-0.0980,0.8442,-0.2938,0.0812,0.0867,
22.690125,0.6775,-0.0980,0.8442,-0.2938,0.0812,0.0867,
22.691978,0.6775,-0.0980,0.8442,-0.2938,0.0812,0.0867,
22.693734,0.6775,-0.0980,0.8442,-0.2938,0.0812,0.0867,
22.696291,0.6775,-0.0980,0.8442,-0.2938,0.0812,0.0867,
22.696765,0.5997,-0.1025,0.8258,-0.2938,0.0812,0.0867,
22.697280,0.5997,-0.1025,0.8258,-0.2107,0.0825,0.1106,
22.697703,0.5997,-0.1025,0.8258,-0.2107,0.0825,0.1106,
22.699648,0.5997,-0.1025,0.8258,-0.2107,0.0825,0.1106,
22.701189,0.5997,-0.1025,0.8258,-0.2107,0.0825,0.1106,
22.704429,0.5997,-0.1025,0.8258,-0.2107,0.0825,0.1106,
22.705103,0.4496,-0.1407,0.6307,-0.2107,0.0825,0.1106,
22.705767,0.4496,-0.1407,0.6307,-0.2107,0.0825,0.1106,
22.707738,0.4496,-0.1407,0.6307,-0.2107,0.0825,0.1106,
22.709567,0.4496,-0.1407,0.6307,-0.2107,0.0825,0.1106,
22.712276,0.4496,-0.1407,0.6307,-0.2107,0.0825,0.1106,
22.712933,0.3396,-0.1739,0.4424,-0.2107,0.0825,0.1106,
22.713615,0.3396,-0.1739,0.4424,-0.2107,0.0825,0.1106,
22.716721,0.3396,-0.1739,0.4424,-0.2107,0.0825,0.1106,
22.717220,0.3396,-0.1739,0.4424,-0.1448,0.0996,0.0702,
22.717761,0.3396,-0.1739,0.4424,-0.1448,0.0996,0.0702,
22.720446,0.3396,-0.1739,0.4424,-0.1448,0.0996,0.0702,
22.721463,0.2006,-0.2188,0.2447,-0.1448,0.0996,0.0702,
22.722380,0.2006,-0.2188,0.2447,-0.1448,0.0996,0.0702,
22.724171,0.2006,-0.2188,0.2447,-0.1448,0.0996,0.0702,
22.725465,0.2006,-0.2188,0.2447,-0.1448,0.0996,0.0702,
22.728870,0.2006,-0.2188,0.2447,-0.1448,0.0996,0.0702,
22.730060,0.1277,-0.2364,0.1747,-0.1448,0.0996,0.0702,
22.730763,0.1277,-0.2364,0.1747,-0.1448,0.0996,0.0702,
22.732668,0.1277,-0.2364,0.1747,-0.1448,0.0996,0.0702,
22.734791,0.1277,-0.2364,0.1747,-0.1448,0.0996,0.0702,
22.737604,0.1277,-0.2364,0.1747,-0.1448,0.0996,0.0702,
22.738295,0.0730,-0.2617,0.1417,-0.1448,0.0996,0.0702,
22.738782,0.0730,-0.2617,0.1417,-0.1155,0.1442,0.0018,
22.739188,0.0730,-0.2617,0.1417,-0.1155,0.1442,0.0018,
22.740947,0.0730,-0.2617,0.1417,-0.1155,0.1442,0.0018,
22.741548,0.0730,-0.2617,0.1417,-0.1155,0.1442,0.0018,
22.745091,0.0730,-0.2617,0.1417,-0.1155,0.1442,0.0018,
22.745749,-0.0333,-0.2684,0.0823,-0.1155,0.1442,0.0018,
22.746207,-0.0333,-0.2684,0.0823,-0.1155,0.1442,0.0018,
22.748328,-0.0333,-0.2684,0.0823,-0.1155,0.1442,0.0018,
22.749571,-0.0333,-0.2684,0.0823,-0.1155,0.1442,0.0018,
22.752679,-0.0333,-0.2684,0.0823,-0.1155,0.1442,0.0018,
22.753461,-0.1383,-0.2690,0.0344,-0.1155,0.1442,0.0018,
22.756399,-0.1383,-0.2690,0.0344,-0.1155,0.1442,0.0018,
22.757757,-0.1383,-0.2690,0.0344,-0.1155,0.1442,0.0018,
22.758226,-0.1383,-0.2690,0.0344,-0.0855,0.1643,-0.0434,
22.758681,-0.1383,-0.2690,0.0344,-0.0855,0.1643,-0.0434,
22.762525,-0.1383,-0.2690,0.0344,-0.0855,0.1643,-0.0434,
22.763220,-0.1615,-0.2343,0.0051,-0.0855,0.1643,-0.0434,
22.763918,-0.1615,-0.2343,0.0051,-0.0855,0.1643,-0.0434,
22.765117,-0.1615,-0.2343,0.0051,-0.0855,0.1643,-0.0434,
22.766424,-0.1615,-0.2343,0.0051,-0.0855,0.1643,-0.0434,
22.768960,-0.1615,-0.2343,0.0051,-0.0855,0.1643,-0.0434,
22.769901,-0.1752,-0.1640,0.0913,-0.0855,0.1643,-0.0434,
22.770561,-0.1752,-0.1640,0.0913,-0.0855,0.1643,-0.0434,
22.772857,-0.1752,-0.1640,0.0913,-0.0855,0.1643,-0.0434,
22.773661,-0.1752,-0.1640,0.0913,-0.0855,0.1643,-0.0434,
22.777346,-0.1752,-0.1640,0.0913,-0.0855,0.1643,-0.0434,
22.778432,-0.2024,-0.0653,0.0989,-0.0855,0.1643,-0.0434,
22.778962,-0.2024,-0.0653,0.0989,-0.0715,0.1356,-0.0379,
22.779359,-0.2024,-0.0653,0.0989,-0.0715,0.1356,-0.0379,
22.780810,-0.2024,-0.0653,0.0989,-0.0715,0.1356,-0.0379,
22.781787,-0.2024,-0.0653,0.0989,-0.0715,0.1356,-0.0379,
22.784927,-0.2024,-0.0653,0.0989,-0.0715,0.1356,-0.0379,
22.785999,-0.1251,0.0401,0.0870,-0.0715,0.1356,-0.0379,
22.786616,-0.1251,0.0401,0.0870,-0.0715,0.1356,-0.0379,
22.788669,-0.1251,0.0401,0.0870,-0.0715,0.1356,-0.0379,
22.790002,-0.1251,0.0401,0.0870,-0.0715,0.1356,-0.0379,
22.793520,-0.1251,0.0401,0.0870,-0.0715,0.1356,-0.0379,
22.794300,-0.0273,0.0788,0.1336,-0.0715,0.1356,-0.0379,
22.794745,-0.0273,0.0788,0.1336,-0.0715,0.1356,-0.0379,
22.797777,-0.0273,0.0788,0.1336,-0.0715,0.1356,-0.0379,
22.798357,-0.0273,0.0788,0.1336,-0.0916,0.1277,-0.0024,
22.798914,-0.0273,0.0788,0.1336,-0.0916,0.1277,-0.0024,
22.801556,-0.0273,0.0788,0.1336,-0.0916,0.1277,-0.0024,
22.802582,0.0910,0.1191,0.1685,-0.0916,0.1277,-0.0024,
22.803013,0.0910,0.1191,0.1685,-0.0916,0.1277,-0.0024,
22.805607,0.0910,0.1191,0.1685,-0.0916,0.1277,-0.0024,
22.806689,0.0910,0.1191,0.1685,-0.0916,0.1277,-0.0024,
22.810433,0.0910,0.1191,0.1685,-0.0916,0.1277,-0.0024,
22.810975,0.1597,0.1267,0.2676,-0.0916,0.1277,-0.0024,
22.811421,0.1597,0.1267,0.2676,-0.0916,0.1277,-0.0024,
22.813996,0.1597,0.1267,0.2676,-0.0916,0.1277,-0.0024,
22.814668,0.1597,0.1267,0.2676,-0.0916,0.1277,-0.0024,
22.818485,0.1597,0.1267,0.2676,-0.0916,0.1277,-0.0024,
22.819086,0.2136,0.1321,0.2752,-0.0916,0.1277,-0.0024,
22.819439,0.2136,0.1321,0.2752,-0.0819,0.1643,0.0140,
22.819750,0.2136,0.1321,0.2752,-0.0819,0.1643,0.0140,
22.821734,0.2136,0.1321,0.2752,-0.0819,0.1643,0.0140,
22.822840,0.2136,0.1321,0.2752,-0.0819,0.1643,0.0140,
22.826676,0.2136,0.1321,0.2752,-0.0819,0.1643,0.0140,
22.827360,0.2957,0.1155,0.2431,-0.0819,0.1643,0.0140,
22.827889,0.2957,0.1155,0.2431,-0.0819,0.1643,0.0140,
22.830238,0.2957,0.1155,0.2431,-0.0819,0.1643,0.0140,
22.831028,0.2957,0.1155,0.2431,-0.0819,0.1643,0.0140,
22.834476,0.2957,0.1155,0.2431,-0.0819,0.1643,0.0140,
22.835242,0.3148,0.0709,0.2335,-0.0819,0.1643,0.0140,
22.835796,0.3148,0.0709,0.2335,-0.0819,0.1643,0.0140,
22.838647,0.3148,0.0709,0.2335,-0.0819,0.1643,0.0140,
22.839132,0.3148,0.0709,0.2335,-0.0507,0.2266,-0.0073,
22.839596,0.3148,0.0709,0.2335,-0.0507,0.2266,-0.0073,
22.843779,0.3148,0.0709,0.2335,-0.0507,0.2266,-0.0073,
22.844304,0.2993,0.0431,0.2549,-0.0507,0.2266,-0.0073,
22.844717,0.2993,0.0431,0.2549,-0.0507,0.2266,-0.0073,
22.846338,0.2993,0.0431,0.2549,-0.0507,0.2266,-0.0073,
22.847196,0.2993,0.0431,0.2549,-0.0507,0.2266,-0.0073,
22.850443,0.2993,0.0431,0.2549,-0.0507,0.2266,-0.0073,
22.851173,0.2095,0.0373,0.2757,-0.0507,0.2266,-0.0073,
22.851663,0.2095,0.0373,0.2757,-0.0507,0.2266,-0.0073,
22.854806,0.2095,0.0373,0.2757,-0.0507,0.2266,-0.0073,
22.855739,0.2095,0.0373,0.2757,-0.0507,0.2266,-0.0073,
22.859599,0.2095,0.0373,0.2757,-0.0507,0.2266,-0.0073,
22.860426,0.0793,0.0673,0.2699,-0.0507,0.2266,-0.0073,
22.860936,0.0793,0.0673,0.2699,-0.0202,0.2535,-0.0373,
22.861371,0.0793,0.0673,0.2699,-0.0202,0.2535,-0.0373,
22.862503,0.0793,0.0673,0.2699,-0.0202,0.2535,-0.0373,
22.863349,0.0793,0.0673,0.2699,-0.0202,0.2535,-0.0373,
22.866612,0.0793,0.0673,0.2699,-0.0202,0.2535,-0.0373,
22.867054,-0.0077,0.0636,0.2290,-0.0202,0.2535,-0.0373,
22.867610,-0.0077,0.0636,0.2290,-0.0202,0.2535,-0.0373,
22.870567,-0.0077,0.0636,0.2290,-0.0202,0.2535,-0.0373,
22.871848,-0.0077,0.0636,0.2290,-0.0202,0.2535,-0.0373,
22.874720,-0.0077,0.0636,0.2290,-0.0202,0.2535,-0.0373,
22.875196,-0.1101,0.0454,0.1306,-0.0202,0.2535,-0.0373,
22.876680,-0.1101,0.0454,0.1306,-0.0202,0.2535,-0.0373,
22.879704,-0.1101,0.0454,0.1306,-0.0202,0.2535,-0.0373,
22.880176,-0.1101,0.0454,0.1306,-0.0110,0.2627,-0.0293,
22.880510,-0.1101,0.0454,0.1306,-0.0110,0.2627,-0.0293,
22.883073,-0.1101,0.0454,0.1306,-0.0110,0.2627,-0.0293,
22.883554,-0.1388,0.0193,0.0423,-0.0110,0.2627,-0.0293,
22.884004,-0.1388,0.0193,0.0423,-0.0110,0.2627,-0.0293,
22.887108,-0.1388,0.0193,0.0423,-0.0110,0.2627,-0.0293,
22.888414,-0.1388,0.0193,0.0423,-0.0110,0.2627,-0.0293,
22.891453,-0.1388,0.0193,0.0423,-0.0110,0.2627,-0.0293,
22.891830,-0.1514,-0.0043,-0.0115,-0.0110,0.2627,-0.0293,
22.892341,-0.1514,-0.0043,-0.0115,-0.0110,0.2627,-0.0293,
22.895304,-0.1514,-0.0043,-0.0115,-0.0110,0.2627,-0.0293,
22.896141,-0.1514,-0.0043,-0.0115,-0.0110,0.2627,-0.0293,
22.899461,-0.1514,-0.0043,-0.0115,-0.0110,0.2627,-0.0293,
22.899887,-0.1683,0.0295,0.0117,-0.0110,0.2627,-0.0293,
22.900313,-0.1683,0.0295,0.0117,-0.0238,0.2694,-0.0269,
22.900677,-0.1683,0.0295,0.0117,-0.0238,0.2694,-0.0269,
22.903575,-0.1683,0.0295,0.0117,-0.0238,0.2694,-0.0269,
22.904290,-0.1683,0.0295,0.0117,-0.0238,0.2694,-0.0269,
22.907382,-0.1683,0.0295,0.0117,-0.0238,0.2694,-0.0269,
22.907825,-0.1673,0.0683,0.0634,-0.0238,0.2694,-0.0269,
22.909351,-0.1673,0.0683,0.0634,-0.0238,0.2694,-0.0269,
22.911364,-0.1673,0.0683,0.0634,-0.0238,0.2694,-0.0269,
22.912519,-0.1673,0.0683,0.0634,-0.0238,0.2694,-0.0269,
22.915670,-0.1673,0.0683,0.0634,-0.0238,0.2694,-0.0269,
22.916116,-0.1815,0.0851,0.0677,-0.0238,0.2694,-0.0269,
22.916695,-0.1815,0.0851,0.0677,-0.0238,0.2694,-0.0269,
22.920531,-0.1815,0.0851,0.0677,-0.0238,0.2694,-0.0269,
22.921408,-0.1815,0.0851,0.0677,-0.0342,0.2419,-0.0208,
22.921889,-0.1815,0.0851,0.0677,-0.0342,0.2419,-0.0208,
22.923677,-0.1815,0.0851,0.0677,-0.0342,0.2419,-0.0208,
22.924122,-0.2065,0.1389,0.1136,-0.0342,0.2419,-0.0208,
22.924611,-0.2065,0.1389,0.1136,-0.0342,0.2419,-0.0208,
22.928013,-0.2065,0.1389,0.1136,-0.0342,0.2419,-0.0208,
22.928845,-0.2065,0.1389,0.1136,-0.0342,0.2419,-0.0208,
22.931978,-0.2065,0.1389,0.1136,-0.0342,0.2419,-0.0208,
22.932444,-0.2418,0.1964,0.1872,-0.0342,0.2419,-0.0208,
22.932991,-0.2418,0.1964,0.1872,-0.0342,0.2419,-0.0208,
22.936581,-0.2418,0.1964,0.1872,-0.0342,0.2419,-0.0208,
22.937489,-0.2418,0.1964,0.1872,-0.0342,0.2419,-0.0208,
22.940614,-0.2418,0.1964,0.1872,-0.0342,0.2419,-0.0208,
22.941134,-0.2310,0.2228,0.2650,-0.0342,0.2419,-0.0208,
22.941747,-0.2310,0.2228,0.2650,0.0000,0.1857,-0.0244,
22.942387,-0.2310,0.2228,0.2650,0.0000,0.1857,-0.0244,
22.944389,-0.2310,0.2228,0.2650,0.0000,0.1857,-0.0244,
22.945346,-0.2310,0.2228,0.2650,0.0000,0.1857,-0.0244,
22.948815,-0.2310,0.2228,0.2650,0.0000,0.1857,-0.0244,
22.949331,-0.2254,0.2726,0.2917,0.0000,0.1857,-0.0244,
22.949896,-0.2254,0.2726,0.2917,0.0000,0.1857,-0.0244,
22.952223,-0.2254,0.2726,0.2917,0.0000,0.1857,-0.0244,
22.953367,-0.2254,0.2726,0.2917,0.0000,0.1857,-0.0244,
22.956207,-0.2254,0.2726,0.2917,0.0000,0.1857,-0.0244,
22.956754,-0.2710,0.2703,0.1559,0.0000,0.1857,-0.0244,
22.957606,-0.2710,0.2703,0.1559,0.0000,0.1857,-0.0244,
22.961138,-0.2710,0.2703,0.1559,0.0000,0.1857,-0.0244,
22.962121,-0.2710,0.2703,0.1559,0.0452,0.1197,-0.0397,
22.962568,-0.2710,0.2703,0.1559,0.0452,0.1197,-0.0397,
22.964369,-0.2710,0.2703,0.1559,0.0452,0.1197,-0.0397,
22.964795,-0.2743,0.2287,-0.0150,0.0452,0.1197,-0.0397,
22.965369,-0.2743,0.2287,-0.0150,0.0452,0.1197,-0.0397,
22.968933,-0.2743,0.2287,-0.0150,0.0452,0.1197,-0.0397,
22.969995,-0.2743,0.2287,-0.0150,0.0452,0.1197,-0.0397,
22.973093,-0.2743,0.2287,-0.0150,0.0452,0.1197,-0.0397,
22.973809,-0.2809,0.2069,-0.1379,0.0452,0.1197,-0.0397,
22.974684,-0.2809,0.2069,-0.1379,0.0452,0.1197,-0.0397,
22.977142,-0.2809,0.2069,-0.1379,0.0452,0.1197,-0.0397,
22.978699,-0.2809,0.2069,-0.1379,0.0452,0.1197,-0.0397,
22.982417,-0.2809,0.2069,-0.1379,0.0452,0.1197,-0.0397,
22.983153,-0.2584,0.1634,-0.1359,0.0452,0.1197,-0.0397,
22.983887,-0.2584,0.1634,-0.1359,0.0275,0.1240,-0.0470,
22.984485,-0.2584,0.1634,-0.1359,0.0275,0.1240,-0.0470,
22.985073,-0.2584,0.1634,-0.1359,0.0275,0.1240,-0.0470,
22.985663,-0.2584,0.1634,-0.1359,0.0275,0.1240,-0.0470,
22.989101,-0.2584,0.1634,-0.1359,0.0275,0.1240,-0.0470,
22.990313,-0.2165,0.1627,-0.1101,0.0275,0.1240,-0.0470,
22.991055,-0.2165,0.1627,-0.1101,0.0275,0.1240,-0.0470,
22.992973,-0.2165,0.1627,-0.1101,0.0275,0.1240,-0.0470,
22.994508,-0.2165,0.1627,-0.1101,0.0275,0.1240,-0.0470,
22.997027,-0.2165,0.1627,-0.1101,0.0275,0.1240,-0.0470,
22.997618,-0.2037,0.1407,-0.0500,0.0275,0.1240,-0.0470,
22.998843,-0.2037,0.1407,-0.0500,0.0275,0.1240,-0.0470,
23.002413,-0.2037,0.1407,-0.0500,0.0275,0.1240,-0.0470,
23.003349,-0.2037,0.1407,-0.0500,-0.0061,0.1405,-0.0367,
23.003833,-0.2037,0.1407,-0.0500,-0.0061,0.1405,-0.0367,
23.005129,-0.2037,0.1407,-0.0500,-0.0061,0.1405,-0.0367,
23.005619,-0.1608,0.1778,0.0506,-0.0061,0.1405,-0.0367,
23.006276,-0.1608,0.1778,0.0506,-0.0061,0.1405,-0.0367,
23.010303,-0.1608,0.1778,0.0506,-0.0061,0.1405,-0.0367,
23.011003,-0.1608,0.1778,0.0506,-0.0061,0.1405,-0.0367,
23.013155,-0.1608,0.1778,0.0506,-0.0061,0.1405,-0.0367,
23.013631,-0.1175,0.1894,0.1726,-0.0061,0.1405,-0.0367,
23.014151,-0.1175,0.1894,0.1726,-0.0061,0.1405,-0.0367,
23.018013,-0.1175,0.1894,0.1726,-0.0061,0.1405,-0.0367,
23.018927,-0.1175,0.1894,0.1726,-0.0061,0.1405,-0.0367,
23.021737,-0.1175,0.1894,0.1726,-0.0061,0.1405,-0.0367,
23.022389,-0.0481,0.1845,0.2845,-0.0061,0.1405,-0.0367,
23.022872,-0.0481,0.1845,0.2845,-0.0257,0.1472,0.0037,
23.023207,-0.0481,0.1845,0.2845,-0.0257,0.1472,0.0037,
23.025276,-0.0481,0.1845,0.2845,-0.0257,0.1472,0.0037,
23.027311,-0.0481,0.1845,0.2845,-0.0257,0.1472,0.0037,
23.029895,-0.0481,0.1845,0.2845,-0.0257,0.1472,0.0037,
23.030602,0.0150,0.2121,0.3562,-0.0257,0.1472,0.0037,
23.031118,0.0150,0.2121,0.3562,-0.0257,0.1472,0.0037,
23.033210,0.0150,0.2121,0.3562,-0.0257,0.1472,0.0037,
23.036168,0.0150,0.2121,0.3562,-0.0257,0.1472,0.0037,
23.037472,0.0150,0.2121,0.3562,-0.0257,0.1472,0.0037,
23.037851,0.0811,0.2338,0.4457,-0.0257,0.1472,0.0037,
23.038882,0.0811,0.2338,0.4457,-0.0257,0.1472,0.0037,
23.041842,0.0811,0.2338,0.4457,-0.0257,0.1472,0.0037,
23.042368,0.0811,0.2338,0.4457,-0.0086,0.1313,0.0287,
23.042755,0.0811,0.2338,0.4457,-0.0086,0.1313,0.0287,
23.046079,0.0811,0.2338,0.4457,-0.0086,0.1313,0.0287,
23.046996,0.1189,0.2114,0.4766,-0.0086,0.1313,0.0287,
23.047592,0.1189,0.2114,0.4766,-0.0086,0.1313,0.0287,
23.050158,0.1189,0.2114,0.4766,-0.0086,0.1313,0.0287,
23.051402,0.1189,0.2114,0.4766,-0.0086,0.1313,0.0287,
23.054681,0.1189,0.2114,0.4766,-0.0086,0.1313,0.0287,
23.055285,0.1175,0.1785,0.4258,-0.0086,0.1313,0.0287,
23.055797,0.1175,0.1785,0.4258,-0.0086,0.1313,0.0287,
23.058581,0.1175,0.1785,0.4258,-0.0086,0.1313,0.0287,
23.059812,0.1175,0.1785,0.4258,-0.0086,0.1313,0.0287,
23.063087,0.1175,0.1785,0.4258,-0.0086,0.1313,0.0287,
23.063655,0.0846,0.1458,0.3768,-0.0086,0.1313,0.0287,
23.064220,0.0846,0.1458,0.3768,0.0238,0.1387,0.0324,
23.064616,0.0846,0.1458,0.3768,0.0238,0.1387,0.0324,
23.066062,0.0846,0.1458,0.3768,0.0238,0.1387,0.0324,
23.068057,0.0846,0.1458,0.3768,0.0238,0.1387,0.0324,
23.070369,0.0846,0.1458,0.3768,0.0238,0.1387,0.0324,
23.070863,0.0808,0.0818,0.3377,0.0238,0.1387,0.0324,
23.071255,0.0808,0.0818,0.3377,0.0238,0.1387,0.0324,
23.073809,0.0808,0.0818,0.3377,0.0238,0.1387,0.0324,
23.075150,0.0808,0.0818,0.3377,0.0238,0.1387,0.0324,
23.079040,0.0808,0.0818,0.3377,0.0238,0.1387,0.0324,
23.079694,0.0811,0.0757,0.2664,0.0238,0.1387,0.0324,
23.080095,0.0811,0.0757,0.2664,0.0238,0.1387,0.0324,
23.082896,0.0811,0.0757,0.2664,0.0238,0.1387,0.0324,
23.083392,0.0811,0.0757,0.2664,0.0470,0.1558,0.0299,
23.083850,0.0811,0.0757,0.2664,0.0470,0.1558,0.0299,
23.087280,0.0811,0.0757,0.2664,0.0470,0.1558,0.0299,
23.088174,0.1043,0.0609,0.2024,0.0470,0.1558,0.0299,
23.088775,0.1043,0.0609,0.2024,0.0470,0.1558,0.0299,
23.090794,0.1043,0.0609,0.2024,0.0470,0.1558,0.0299,
23.091496,0.1043,0.0609,0.2024,0.0470,0.1558,0.0299,
23.095364,0.1043,0.0609,0.2024,0.0470,0.1558,0.0299,
23.096187,0.0754,0.1025,0.1009,0.0470,0.1558,0.0299,
23.096601,0.0754,0.1025,0.1009,0.0470,0.1558,0.0299,
23.099032,0.0754,0.1025,0.1009,0.0470,0.1558,0.0299,
23.099805,0.0754,0.1025,0.1009,0.0470,0.1558,0.0299,
23.104057,0.0754,0.1025,0.1009,0.0470,0.1558,0.0299,
23.104875,0.0560,0.1439,0.0456,0.0470,0.1558,0.0299,
23.105312,0.0560,0.1439,0.0456,0.0574,0.1423,0.0318,
23.105734,0.0560,0.1439,0.0456,0.0574,0.1423,0.0318,
23.107426,0.0560,0.1439,0.0456,0.0574,0.1423,0.0318,
23.107874,0.0560,0.1439,0.0456,0.0574,0.1423,0.0318,
23.111927,0.0560,0.1439,0.0456,0.0574,0.1423,0.0318,
23.112841,0.0040,0.1520,-0.0327,0.0574,0.1423,0.0318,
23.113399,0.0040,0.1520,-0.0327,0.0574,0.1423,0.0318,
23.115019,0.0040,0.1520,-0.0327,0.0574,0.1423,0.0318,
23.116028,0.0040,0.1520,-0.0327,0.0574,0.1423,0.0318,
23.119510,0.0040,0.1520,-0.0327,0.0574,0.1423,0.0318,
23.120374,-0.0248,0.1594,-0.1222,0.0574,0.1423,0.0318,
23.121057,-0.0248,0.1594,-0.1222,0.0574,0.1423,0.0318,
23.123646,-0.0248,0.1594,-0.1222,0.0574,0.1423,0.0318,
23.124263,-0.0248,0.1594,-0.1222,0.0281,0.1100,0.0367,
23.124751,-0.0248,0.1594,-0.1222,0.0281,0.1100,0.0367,
23.127503,-0.0248,0.1594,-0.1222,0.0281,0.1100,0.0367,
23.128256,-0.0408,0.1304,-0.1488,0.0281,0.1100,0.0367,
23.128838,-0.0408,0.1304,-0.1488,0.0281,0.1100,0.0367,
23.131236,-0.0408,0.1304,-0.1488,0.0281,0.1100,0.0367,
23.132258,-0.0408,0.1304,-0.1488,0.0281,0.1100,0.0367,
23.136047,-0.0408,0.1304,-0.1488,0.0281,0.1100,0.0367,
23.137241,-0.0312,0.1304,-0.1752,0.0281,0.1100,0.0367,
23.137874,-0.0312,0.1304,-0.1752,0.0281,0.1100,0.0367,
23.139533,-0.0312,0.1304,-0.1752,0.0281,0.1100,0.0367,
23.140600,-0.0312,0.1304,-0.1752,0.0281,0.1100,0.0367,
23.144013,-0.0312,0.1304,-0.1752,0.0281,0.1100,0.0367,
23.144865,-0.0264,0.1280,-0.1345,0.0281,0.1100,0.0367,
23.145401,-0.0264,0.1280,-0.1345,-0.0061,0.1075,0.0275,
23.145848,-0.0264,0.1280,-0.1345,-0.0061,0.1075,0.0275,
23.147663,-0.0264,0.1280,-0.1345,-0.0061,0.1075,0.0275,
23.148336,-0.0264,0.1280,-0.1345,-0.0061,0.1075,0.0275,
23.151643,-0.0264,0.1280,-0.1345,-0.0061,0.1075,0.0275,
23.152680,0.0143,0.1266,-0.1432,-0.0061,0.1075,0.0275,
23.153260,0.0143,0.1266,-0.1432,-0.0061,0.1075,0.0275,
23.155599,0.0143,0.1266,-0.1432,-0.0061,0.1075,0.0275,
23.156598,0.0143,0.1266,-0.1432,-0.0061,0.1075,0.0275,
23.160775,0.0143,0.1266,-0.1432,-0.0061,0.1075,0.0275,
23.161588,0.0382,0.1289,-0.0832,-0.0061,0.1075,0.0275,
23.162495,0.0382,0.1289,-0.0832,-0.0061,0.1075,0.0275,
23.164400,0.0382,0.1289,-0.0832,-0.0061,0.1075,0.0275,
23.164986,0.0382,0.1289,-0.0832,-0.0244,0.1258,0.0244,
23.165469,0.0382,0.1289,-0.0832,-0.0244,0.1258,0.0244,
23.167819,0.0382,0.1289,-0.0832,-0.0244,0.1258,0.0244,
23.168847,0.0373,0.1499,-0.0478,-0.0244,0.1258,0.0244,
23.169457,0.0373,0.1499,-0.0478,-0.0244,0.1258,0.0244,
23.171867,0.0373,0.1499,-0.0478,-0.0244,0.1258,0.0244,
23.172855,0.0373,0.1499,-0.0478,-0.0244,0.1258,0.0244,
23.176020,0.0373,0.1499,-0.0478,-0.0244,0.1258,0.0244,
23.177002,0.1067,0.1450,0.0003,-0.0244,0.1258,0.0244,
23.177704,0.1067,0.1450,0.0003,-0.0244,0.1258,0.0244,
23.180239,0.1067,0.1450,0.0003,-0.0244,0.1258,0.0244,
23.181130,0.1067,0.1450,0.0003,-0.0244,0.1258,0.0244,
23.186106,0.1067,0.1450,0.0003,-0.0244,0.1258,0.0244,
23.186817,0.1855,0.1809,0.0724,-0.0244,0.1258,0.0244,
23.187262,0.1855,0.1809,0.0724,-0.0287,0.1313,0.0318,
23.187698,0.1855,0.1809,0.0724,-0.0287,0.1313,0.0318,
23.188459,0.1855,0.1809,0.0724,-0.0287,0.1313,0.0318,
23.189458,0.1855,0.1809,0.0724,-0.0287,0.1313,0.0318,
