time,acc_x,acc_y,acc_z,yaw,pitch,roll,Unnamed: 7,velocity_x,velocity_y,velocity_z,velocity_magnitude
26.097614,-1.109,-0.9401,-1.8135,0.201,0.7697,-0.5162,,4.007672339576719,-0.7099155757368325,-4.763035873881147,6.265135947604078
26.099092,-1.109,-0.9401,-1.8135,-0.2095,1.077,-0.5785,,4.028236751541808,-0.7013316389766979,-4.748950485259527,6.266664831132149
26.109551,-1.109,-0.9401,-1.8135,-0.3012,1.2138,-0.4349,,4.049537825152167,-0.6713984466388622,-4.732301583773041,6.264519993684117
26.136038,-1.109,-0.9401,-1.8135,-0.1271,1.1191,-0.2804,,4.070838898762526,-0.6414652543010264,-4.715652682286556,6.262634208710418
26.154647,-1.109,-0.9401,-1.8135,-0.1271,1.1191,-0.2804,,4.092139972372885,-0.6115320619631907,-4.69900378080007,6.26100771028708
26.156314,-2.573,-3.1187,0.5085,-0.1271,1.1191,-0.2804,,4.11344104598325,-0.5815988696253458,-4.682354879313579,6.2596407005323345
26.157898,-2.573,-3.1187,0.5085,0.0751,0.9255,-0.2211,,4.089141080285054,-0.5189123885960709,-4.684719278747138,6.239947080078355
26.175762,-2.573,-3.1187,0.5085,0.2712,0.5669,-0.1607,,4.019240075278302,-0.42347261887535687,-4.70609697910074,6.203303040990452
26.191034,-2.573,-3.1187,0.5085,0.3537,0.2792,-0.0782,,3.94933907027155,-0.3280328491546428,-4.727474679454342,6.168784441604342
26.215971,-2.573,-3.1187,0.5085,0.3537,0.2792,-0.0782,,3.8794380652647766,-0.23259307943389956,-4.748852379807951,6.136427150063259
26.21787,-0.4921,-0.2587,-0.7589,0.3537,0.2792,-0.0782,,3.809537060258025,-0.1371533097131855,-4.770230080161553,6.106265524977007
26.21936,-0.4921,-0.2587,-0.7589,0.3097,0.2004,-0.0397,,3.7919280024584765,-0.1001100844113863,-4.8101717700770905,6.125887075556989
26.229923,-0.4921,-0.2587,-0.7589,0.1662,0.2792,-0.0495,,3.8266108918661317,-0.12146340352850192,-4.868677449554564,6.193684233470929
26.256032,-0.4921,-0.2587,-0.7589,0.0452,0.3488,-0.0599,,3.8612937812737975,-0.1428167226456241,-4.927183129032056,6.261558900832049
26.270953,-0.4921,-0.2587,-0.7589,0.0452,0.3488,-0.0599,,3.8959766706814527,-0.16417004176273972,-4.985688808509529,6.3295085841164385
26.272666,-0.4921,-0.2587,-0.7589,-0.0275,0.328,0.0012,,3.930659560089108,-0.18552336087985535,-5.044194487987003,6.397530893039167
26.273994,-0.3083,-1.4225,0.7749,-0.0275,0.328,0.0012,,3.96911399457897,-0.19338166560170164,-5.069225310274163,6.441141794501787
26.295729,-0.3083,-1.4225,0.7749,-0.0702,0.3201,0.1038,,4.011339974151039,-0.1877449559282786,-5.060781275371011,6.460464663926613
26.309793,-0.3083,-1.4225,0.7749,-0.1063,0.4172,0.223,,4.053565953723122,-0.18210824625485386,-5.052337240467856,6.480020983450255
26.336284,-0.3083,-1.4225,0.7749,-0.1063,0.4172,0.223,,4.095791933295191,-0.17647153658143083,-5.043893205564704,6.499808645891904
26.338165,1.374,0.3078,0.8988,-0.1063,0.4172,0.223,,4.13801791286726,-0.1708348269080078,-5.035449170661551,6.5198255448755
26.339617,1.374,0.3078,0.8988,-0.0904,0.4893,0.2303,,4.180243892439329,-0.16519811723458477,-5.027005135758399,6.5400695755592295
26.350407,1.374,0.3078,0.8988,-0.055,0.485,0.1362,,4.209603545214111,-0.18366284033368824,-5.032672612230248,6.563709901320371
26.375892,1.374,0.3078,0.8988,-0.1069,0.5431,-0.014,,4.226096871191587,-0.2262289962053069,-5.052451600077093,6.590777002337506
26.390091,1.374,0.3078,0.8988,-0.1069,0.5431,-0.014,,4.242590197169064,-0.26879515207692556,-5.072230587923939,6.618107399549083
26.391793,-0.9003,0.326,-0.1827,-0.1069,0.5431,-0.014,,4.259083523146541,-0.3113613079485442,-5.092009575770785,6.645697844543276
26.393432,-0.9003,0.326,-0.1827,-0.2437,0.4643,-0.0666,,4.250552412398793,-0.3455060686366049,-5.1072716493056936,6.653630133529788
26.416783,-0.9003,0.326,-0.1827,-0.3555,0.1582,-0.1338,,4.216996864925813,-0.3712294341411155,-5.118016808528669,6.641910109595646
26.429322,-0.9003,0.326,-0.1827,-0.4685,0.0049,-0.1655,,4.183441317452842,-0.3969527996456182,-5.128761967751641,6.630456402358269
26.455953,-0.9003,0.326,-0.1827,-0.4685,0.0049,-0.1655,,4.149885769979871,-0.4226761651501209,-5.139507126974614,6.619270394287447
26.457949,2.1161,0.4528,2.0773,-0.4685,0.0049,-0.1655,,4.1163302225069005,-0.4483995306546236,-5.150252286197587,6.608353444792316
26.45933,2.1161,0.4528,2.0773,-0.6267,0.2834,-0.0531,,4.08277467503392,-0.4741228961591342,-5.160997445420562,6.597706889472904
26.470784,2.1161,0.4528,2.0773,-0.3842,0.7214,-0.033,,4.061304093779417,-0.47894921997219697,-5.164155976556823,6.5872672822399565
26.497746,2.1161,0.4528,2.0773,0.2926,0.1319,-0.6634,,4.0519184787433815,-0.4628785020938197,-5.159727879606373,6.576860319154571
26.510106,2.1161,0.4528,2.0773,0.2926,0.1319,-0.6634,,4.042532863707346,-0.4468077842154424,-5.155299782655923,6.5664925949278
26.511046,-0.1344,5.9191,-7.0958,0.2926,0.1319,-0.6634,,4.033147248671308,-0.43073706633706027,-5.1508716857054715,6.556164295713152
26.512108,-0.1344,5.9191,-7.0958,0.2834,-0.0238,-1.1576,,4.023761633635273,-0.414666348458683,-5.146443588755021,6.545875608128902
26.53662,-0.1344,5.9191,-7.0958,-0.2175,0.0617,-1.0843,,4.030192475011399,-0.41520737970643073,-5.135521955820337,6.541286900336503
26.553209,-0.1344,5.9191,-7.0958,-0.4209,0.8277,-0.3054,,4.052439772799685,-0.4323601600803034,-5.11810678690142,6.542493446868694
26.577141,-0.1344,5.9191,-7.0958,-0.4209,0.8277,-0.3054,,4.074687070587972,-0.4495129404541761,-5.100691617982502,6.543866715376277
26.578869,3.1415,-3.2045,-1.4973,-0.4209,0.8277,-0.3054,,4.096934368376266,-0.466665720828054,-5.083276449063579,6.545406600921217
26.580201,3.1415,-3.2045,-1.4973,-0.3873,1.2278,0.2132,,4.119181666164552,-0.4838185012019267,-5.065861280144661,6.54711298593818
26.592203,3.1415,-3.2045,-1.4973,-0.1142,1.1148,0.2663,,4.142117279627579,-0.5000692719785698,-5.047806521979509,6.548859100507921
26.616579,3.1415,-3.2045,-1.4973,0.248,0.7251,-0.022,,4.169604057234749,-0.5103559279061141,-5.025522780295212,6.549957280969358
26.628605,3.1415,-3.2045,-1.4973,0.248,0.7251,-0.022,,4.200953683311333,-0.515580478581791,-4.999649644337999,6.550597808242448
26.628873,-3.4283,2.9986,-1.6552,0.248,0.7251,-0.022,,4.232303309387907,-0.5208050292574663,-4.973776508380793,6.551494633782152
26.629219,-3.4283,2.9986,-1.6552,0.4887,0.2382,-0.1564,,4.263652935464481,-0.5260295799331416,-4.947903372423588,6.552647652353989
26.656129,-3.4283,2.9986,-1.6552,0.3757,-0.2578,-0.0238,,4.275550978869886,-0.5307537347552134,-4.932506621582373,6.5491722585244165
26.670442,-3.4283,2.9986,-1.6552,-0.0599,-0.8931,0.2621,,4.267997439604119,-0.5349774937236829,-4.927586255857147,6.5408798622334015
26.6957,-3.4283,2.9986,-1.6552,-0.0599,-0.8931,0.2621,,4.260443900338354,-0.539201252692151,-4.922665890131922,6.532592110694145
26.697292,-0.4956,-1.767,-1.8741,-0.0599,-0.8931,0.2621,,4.2528903610725886,-0.5434250116606192,-4.917745524406698,6.524309021607161
26.698505,-0.4956,-1.767,-1.8741,-0.2602,-1.1649,0.4355,,4.2453368218068235,-0.5476487706290873,-4.912825158681473,6.516030612752986
26.710193,-0.4956,-1.767,-1.8741,-0.1124,-1.0531,0.46,,4.237783282541058,-0.5518725295975555,-4.9079047929562485,6.507756901992559
26.735929,-0.4956,-1.767,-1.8741,0.0898,-0.9187,0.4307,,4.23938605858723,-0.5421809880941748,-4.893050234374038,6.4967911289884
26.750764,-0.4956,-1.767,-1.8741,0.0898,-0.9187,0.4307,,4.250145149945337,-0.5185741461189513,-4.868261482934851,6.483257114047992
26.752007,4.7002,-2.9346,0.3082,0.0898,-0.9187,0.4307,,4.260904241303444,-0.4949673041437277,-4.843472731495663,6.469893792518627
26.753361,4.7002,-2.9346,0.3082,0.27,-0.8705,0.3183,,4.271663332661551,-0.47136046216850414,-4.818683980056476,6.456702224243721
26.774881,4.7002,-2.9346,0.3082,0.2694,-0.8131,0.1552,,4.305228122626456,-0.4366882759432534,-4.806336843473852,6.4673456449407585
26.790024,4.7002,-2.9346,0.3082,0.1961,-0.7086,0.091,,4.363505037287296,-0.3900257459173384,-4.807471369656995,6.50415845924603
26.81588,4.7002,-2.9346,0.3082,0.1961,-0.7086,0.091,,4.4236883780372915,-0.34243821634076516,-4.809645943749337,6.543621084859461
26.817588,0.7363,-0.2217,0.1773,0.1961,-0.7086,0.091,,4.483871718787287,-0.2948506867641919,-4.811820517841679,6.5837420373179825
26.819039,0.7363,-0.2217,0.1773,0.1497,-0.5058,0.0874,,4.544055059537283,-0.24726315718761865,-4.813995091934021,6.624509355278594
26.829843,0.7363,-0.2217,0.1773,0.1264,-0.4246,0.0776,,4.604238400287297,-0.19967562761103086,-4.816169666026363,6.665911179643371
26.855738,0.7363,-0.2217,0.1773,0.0629,-0.4575,0.1026,,4.641462743345853,-0.17186708588130306,-4.840758723528614,6.708625769298457
26.868603,0.7363,-0.2217,0.1773,0.0629,-0.4575,0.1026,,4.655728088712969,-0.16383753199842074,-4.887762264440773,6.75224901248565
26.870168,2.3859,-1.5172,0.4736,0.0629,-0.4575,0.1026,,4.6699934340800855,-0.15580797811553843,-4.9347658053529315,6.795956765171195
26.871436,2.3859,-1.5172,0.4736,-0.0312,-0.4527,0.0483,,4.684258779447206,-0.14777842423265364,-4.9817693462651045,6.839747407242724
26.895744,2.3859,-1.5172,0.4736,-0.1472,-0.4539,-0.1069,,4.698524124814322,-0.13974887034977132,-5.028772887177263,6.883619356779933
26.909162,2.3859,-1.5172,0.4736,-0.1619,-0.4233,-0.2254,,4.697360791530539,-0.1265348206797272,-5.0448598592132985,6.894332488773259
26.935489,2.3859,-1.5172,0.4736,-0.1619,-0.4233,-0.2254,,4.680768779595855,-0.10813627522252128,-5.030030262373209,6.87186250316816
26.936874,0.2291,-0.9972,1.2972,-0.1619,-0.4233,-0.2254,,4.664176767661166,-0.08973772976530973,-5.015200665533116,6.849440524283527
26.938067,0.2291,-0.9972,1.2972,-0.0648,-0.2932,-0.2468,,4.647584755726482,-0.07133918430810382,-5.000371068693027,6.827067025121488
26.950335,0.2291,-0.9972,1.2972,0.1356,-0.1961,-0.1264,,4.630992743791799,-0.0529406388508979,-4.985541471852938,6.804742483875477
26.974491,0.2291,-0.9972,1.2972,0.2254,-0.1332,0.0666,,4.627917805466349,-0.05062151885652869,-4.982510651955415,6.800411616157731
26.988449,0.2291,-0.9972,1.2972,0.2254,-0.1332,0.0666,,4.6383599407501315,-0.0643818243249962,-4.99127860900046,6.814058270364625
26.989866,1.8239,1.5873,-0.6711,0.2254,-0.1332,0.0666,,4.648802076033918,-0.07814212979346792,-5.000046566045508,6.827732610260115
26.991021,1.8239,1.5873,-0.6711,0.091,0.0757,0.2413,,4.6592442113177,-0.09190243526193542,-5.008814523090552,6.8414344698336045
27.015179,1.8239,1.5873,-0.6711,-0.1625,0.124,0.2957,,4.669686346601483,-0.10566274073040292,-5.017582480135597,6.855163684069014
27.028383,1.8239,1.5873,-0.6711,-0.4936,-0.2248,0.0623,,4.69732828321522,-0.1261482039297258,-5.012057808048886,6.87033695249892
27.056075,1.8239,1.5873,-0.6711,-0.4936,-0.2248,0.0623,,4.742170021158924,-0.15335882485991242,-4.992240506830413,6.887246236107666
27.05769,-2.7542,3.7554,2.6422,-0.4936,-0.2248,0.0623,,4.787011759102615,-0.1805694457900907,-4.972423205611946,6.904569461034326
27.058913,-2.7542,3.7554,2.6422,-0.3934,-0.5235,0.0977,,4.831853497046306,-0.207780066720269,-4.952605904393479,6.922303519586385
27.068415,-2.7542,3.7554,2.6422,0.4258,-0.2932,0.5632,,4.876695234989997,-0.23499068765044728,-4.9327886031750126,6.940445262508009
27.094671,-2.7542,3.7554,2.6422,0.6286,0.0305,0.9933,,4.921536972933701,-0.2622013085806339,-4.9129713019565395,6.958991501361626
27.109217,-2.7542,3.7554,2.6422,0.6286,0.0305,0.9933,,4.9562007056555455,-0.2820546011482001,-4.903387734500459,6.97758493374455
27.110696,2.4192,0.9519,-5.8115,0.6286,0.0305,0.9933,,4.980686433155544,-0.29455056535315416,-4.904037900806765,6.995969204729161
27.112236,2.4192,0.9519,-5.8115,0.1772,0.1979,0.9896,,5.005172160655542,-0.30704652955810824,-4.904688067113071,7.014413087692819
27.134534,2.4192,0.9519,-5.8115,-0.1466,-0.5247,0.391,,5.0296578881555405,-0.3195424937630623,-4.905338233419377,7.0329161136367535
27.151791,2.4192,0.9519,-5.8115,-0.3525,-1.3867,-0.0446,,5.054143615655546,-0.33203845796802023,-4.9059883997256835,7.051477816988753
27.174737,2.4192,0.9519,-5.8115,-0.3525,-1.3867,-0.0446,,5.084926087730994,-0.3457865728182445,-4.902767754486945,7.071999245338307
27.176291,-2.6002,-0.6503,1.0376,-0.3525,-1.3867,-0.0446,,5.122005304381893,-0.3607868383137389,-4.895676297703162,7.094557906783847
27.177603,-2.6002,-0.6503,1.0376,-0.2138,-1.7367,-0.1625,,5.159084521032791,-0.37578710380923336,-4.888584840919378,7.117276922350023
27.189162,-2.6002,-0.6503,1.0376,0.3622,-0.9896,0.0348,,5.196163737683701,-0.3907873693047324,-4.8814933841355925,7.14015476136104
27.21577,-2.6002,-0.6503,1.0376,0.6811,-0.2083,0.0837,,5.2332429543345995,-0.40578763480022684,-4.874401927351809,7.163189902063222
27.229387,-2.6002,-0.6503,1.0376,0.6811,-0.2083,0.0837,,5.260028064637526,-0.41970003274391954,-4.856634391515099,7.1715368625634826
27.230445,5.4125,0.4914,-3.9089,0.6811,-0.2083,0.0837,,5.27651906859248,-0.43252456313581056,-4.828190776625461,7.165204613577134
27.231661,5.4125,0.4914,-3.9089,0.6237,0.2431,-0.1643,,5.293010072547434,-0.4453490935277016,-4.799747161735823,7.159040736005461
27.255413,5.4125,0.4914,-3.9089,0.2028,0.5522,-0.4704,,5.309501076502393,-0.4581736239195965,-4.771303546846177,7.1530456651123515
27.269594,5.4125,0.4914,-3.9089,-0.2309,0.5699,-0.504,,5.325992080457347,-0.4709981543114875,-4.742859931956539,7.147219825681731
27.295245,5.4125,0.4914,-3.9089,-0.2309,0.5699,-0.504,,5.351498336855994,-0.4620206347337854,-4.726090865804513,7.154574228291516
27.296673,-1.0995,-2.1479,0.5532,-0.2309,0.5699,-0.504,,5.386019845698334,-0.43124106518649025,-4.7209963483900985,7.175164468921401
27.298084,-1.0995,-2.1479,0.5532,-0.3745,0.4551,-0.4099,,5.420541354540684,-0.4004614956391857,-4.715901830975683,7.19599666934158
27.308423,-1.0995,-2.1479,0.5532,-0.2608,0.3354,-0.3024,,5.455062863383024,-0.36968192609189054,-4.7108073135612685,7.217068734288315
27.334757,-1.0995,-2.1479,0.5532,0.0452,0.2926,-0.2798,,5.489584372225363,-0.3389023565445954,-4.705712796146854,7.23837856891118
27.350559,-1.0995,-2.1479,0.5532,0.0452,0.2926,-0.2798,,5.50400703461838,-0.2820685332833381,-4.6948811415849185,7.239859461909943
27.352092,-2.3227,-2.6158,0.171,0.0452,0.2926,-0.2798,,5.4983308505620725,-0.19918045630809328,-4.678312349875455,7.222044131644098
27.35355,-2.3227,-2.6158,0.171,0.314,0.281,-0.2425,,5.492654666505767,-0.11629237933287384,-4.6617435581659965,7.20518092799068
27.375333,-2.3227,-2.6158,0.171,0.4013,0.2798,-0.1484,,5.486978482449461,-0.0334043023576544,-4.645174766456538,7.189276550891887
27.388488,-2.3227,-2.6158,0.171,0.3726,0.2798,-0.0324,,5.481302298393156,0.049483774617565035,-4.62860597474708,7.174337377053358
27.415517,-2.3227,-2.6158,0.171,0.3726,0.2798,-0.0324,,5.509780743620631,0.08054953344076106,-4.645515523261718,7.207287044857852
27.417098,0.5771,-1.1986,-0.491,0.3726,0.2798,-0.0324,,5.572413818131907,0.05979297411192733,-4.695903412000469,7.287446728113916
27.418347,0.5771,-1.1986,-0.491,0.2957,0.3256,-0.0104,,5.635046892643164,0.03903641478309995,-4.746291300739204,7.367669810424402
27.429148,0.5771,-1.1986,-0.491,0.2077,0.405,-0.0513,,5.6976799671544205,0.018279855454272576,-4.796679189477938,7.447954243146165
27.454572,0.5771,-1.1986,-0.491,0.1081,0.4209,-0.0641,,5.760313041665677,-0.0024767038745548003,-4.847067078216673,7.528298063492019
27.468691,0.5771,-1.1986,-0.491,0.1081,0.4209,-0.0641,,5.822946116176953,-0.02323326320338853,-4.897454966955424,7.608699390157012
27.470378,-0.2611,-0.2051,-0.1099,0.1081,0.4209,-0.0641,,5.856362922804204,-0.033984807988297686,-4.900345884995964,7.6361987561460625
27.471552,-0.2611,-0.2051,-0.1099,-0.058,0.3519,0.0275,,5.8605634615474465,-0.03473133822928862,-4.85573983233831,7.610888231477129
27.495503,-0.2611,-0.2051,-0.1099,-0.212,0.3708,0.171,,5.864764000290689,-0.03547786847027956,-4.811133779680656,7.5857579518622344
27.509132,-0.2611,-0.2051,-0.1099,-0.2773,0.4349,0.2505,,5.868964539033934,-0.03622439871127073,-4.7665277270229875,7.5608097145728195
27.536355,-0.2611,-0.2051,-0.1099,-0.2773,0.4349,0.2505,,5.873165077777177,-0.036970928952261665,-4.721921674365333,7.536045327574012
27.538053,0.3554,0.3937,0.3464,-0.2773,0.4349,0.2505,,5.903735665297445,-0.034835248737171726,-4.724928693532,7.561762986183953
27.53915,0.3554,0.3937,0.3464,-0.2804,0.5424,0.2724,,5.960676301594738,-0.029817358066000905,-4.775548784522988,7.637828044712328
27.549449,0.3554,0.3937,0.3464,-0.2498,0.5143,0.1668,,6.017616937892031,-0.024799467394830084,-4.826168875513975,7.713898796313571
27.574756,0.3554,0.3937,0.3464,-0.2706,0.2181,-0.066,,6.074557574189342,-0.01978157672365773,-4.876788966504978,7.789975074205531
27.589227,0.3554,0.3937,0.3464,-0.2706,0.2181,-0.066,,6.131498210486635,-0.014763686052486909,-4.927409057495965,7.866056718046211
27.590882,-0.7575,1.6165,1.252,-0.2706,0.2181,-0.066,,6.1533083875350565,-0.029093467544603024,-4.942459826981325,7.89252555797492
27.592361,-0.7575,1.6165,1.252,-0.3409,-0.1185,-0.2834,,6.139988105334607,-0.06277092120000607,-4.921941274961056,7.869491726685022
27.615844,-0.7575,1.6165,1.252,-0.5693,-0.2437,-0.3085,,6.126667823134149,-0.09644837485542973,-4.901422722940775,7.846611090974227
27.628369,-0.7575,1.6165,1.252,-0.8601,0.1216,-0.0721,,6.113347540933703,-0.13012582851082247,-4.8809041709205125,7.823884994885535
27.654204,-0.7575,1.6165,1.252,-0.8601,0.1216,-0.0721,,6.10002725873325,-0.16380328216623583,-4.860385618900238,7.8013147889922605
27.654805,3.4941,2.0593,2.6033,-0.8601,0.1216,-0.0721,,6.098270068189332,-0.19151197692748667,-4.8465428816322245,7.791954348260812
27.655285,3.4941,2.0593,2.6033,-0.6817,0.4655,-0.0935,,6.108075969301947,-0.21325191279460892,-4.839375959116457,7.7957442299467985
27.668638,3.4941,2.0593,2.6033,0.0208,0.2364,-0.5767,,6.117881870414555,-0.23499184866171788,-4.832209036600694,7.799611780254832
27.69514,3.4941,2.0593,2.6033,0.4258,-0.1845,-1.1484,,6.12768777152717,-0.25673178452884016,-4.825042114084926,7.803556883704002
27.70961,3.4941,2.0593,2.6033,0.4258,-0.1845,-1.1484,,6.137493672639785,-0.2784717203959624,-4.817875191569159,7.807579422733479
27.710798,-2.1082,0.3941,-6.8946,0.4258,-0.1845,-1.1484,,6.147299573752393,-0.30021165626307134,-4.8107082690533955,7.811679277719438
27.711751,-2.1082,0.3941,-6.8946,0.0428,-0.2914,-1.1704,,6.157865937241135,-0.31149494420564156,-4.807799355338305,7.818649285042253
27.735523,-2.1082,0.3941,-6.8946,-0.1252,0.27,-0.6756,,6.169192763105995,-0.31232158422365924,-4.80914845042389,7.828434897126363
27.752865,-2.1082,0.3941,-6.8946,-0.295,0.6029,-0.0367,,6.180519588970863,-0.31314822424167743,-4.810497545509476,7.838224979888685
27.775041,-2.1082,0.3941,-6.8946,-0.295,0.6029,-0.0367,,6.19184641483573,-0.3139748642596956,-4.8118466405950615,7.848019516598246
27.776236,2.4502,0.6836,1.5547,-0.295,0.6029,-0.0367,,6.202916076706222,-0.31541103518987523,-4.803218004901371,7.8515320274701015
27.777233,2.4502,0.6836,1.5547,-0.0024,0.3268,0.0678,,6.21372857458235,-0.31745673703221805,-4.784611638428394,7.848803100413004
27.790278,2.4502,0.6836,1.5547,0.7312,0.2187,-0.0941,,6.224541072458472,-0.31950243887455965,-4.766005271955428,7.846132781407423
27.818328,2.4502,0.6836,1.5547,0.9676,-0.0202,-0.0483,,6.235353570334601,-0.32154814071690246,-4.74739890548245,7.843521130312515
27.829709,2.4502,0.6836,1.5547,0.9676,-0.0202,-0.0483,,6.246166068210729,-0.3235938425592453,-4.728792539009473,7.840968205751188
27.830678,-4.0479,1.0372,-4.6626,0.9676,-0.0202,-0.0483,,6.256978566086851,-0.3256395444015869,-4.710186172536507,7.838474065103645
27.831871,-4.0479,1.0372,-4.6626,0.427,-0.4777,0.2596,,6.26504875536388,-0.3283679208655515,-4.698515106832676,7.838029446721602
27.856534,-4.0479,1.0372,-4.6626,-0.2847,-0.9358,0.5021,,6.270376636041809,-0.33177897195113787,-4.69377934189799,7.839595968828768
27.870321,-4.0479,1.0372,-4.6626,-0.4539,-1.2712,0.4502,,6.275704516719735,-0.3351900230367222,-4.689043576963307,7.841170142228817
27.895629,-4.0479,1.0372,-4.6626,-0.4539,-1.2712,0.4502,,6.281032397397664,-0.33860107412230855,-4.684307812028622,7.842751962314517
27.897184,3.1171,-3.1566,0.7189,-0.4539,-1.2712,0.4502,,6.280455955306448,-0.33201755976532904,-4.682806624467811,7.841112201001613
27.898668,3.1171,-3.1566,0.7189,-0.3018,-1.292,0.3128,,6.2739751904460865,-0.3154394799657756,-4.684540014280874,7.8362734702952235
27.909284,3.1171,-3.1566,0.7189,-0.0312,-1.0867,0.1955,,6.267494425585725,-0.29886140016622215,-4.686273404093938,7.831472590080082
27.935504,3.1171,-3.1566,0.7189,0.2046,-0.9468,0.1888,,6.261013660725367,-0.2822833203666788,-4.688006793907,7.826709630008327
27.9544,3.1171,-3.1566,0.7189,0.2046,-0.9468,0.1888,,6.2545328958650055,-0.26570524056712536,-4.689740183720064,7.821984659350913
27.956057,2.3782,-1.591,0.42,0.2046,-0.9468,0.1888,,6.2480521310046475,-0.24912716076758204,-4.691473573533126,7.817297746993107
27.957698,2.3782,-1.591,0.42,0.3305,-0.9053,0.1814,,6.268044744923571,-0.20746427165721185,-4.696227334142361,7.83492039029907
27.976608,2.3782,-1.591,0.42,0.3561,-0.8094,0.1423,,6.314510737621781,-0.14071657323602493,-4.704001465547768,7.875308044603691
27.990334,2.3782,-1.591,0.42,0.1979,-0.5822,0.0519,,6.360976730319962,-0.07396887481487885,-4.711775596953171,7.916332840031224
28.015993,2.3782,-1.591,0.42,0.1979,-0.5822,0.0519,,6.407442723018171,-0.007221176393691922,-4.719549728358578,7.9579849228681345
28.017791,1.8565,-0.6073,-0.2659,0.1979,-0.5822,0.0519,,6.453908715716381,0.059526522027495005,-4.727323859763985,8.000254495496904
28.019306,1.8565,-0.6073,-0.2659,0.0043,-0.3476,0.066,,6.463919535316602,0.0840331477301885,-4.7762900902132905,8.037553381149934
28.029092,1.8565,-0.6073,-0.2659,-0.1179,-0.2566,0.0831,,6.437475181818848,0.06629870071441854,-4.866448419706555,8.07017982797871
28.0558,1.8565,-0.6073,-0.2659,-0.2492,-0.2346,0.0476,,6.411030828321111,0.04856425369865944,-4.956606749199764,8.103803134000334
28.070152,1.8565,-0.6073,-0.2659,-0.2492,-0.2346,0.0476,,6.384586474823356,0.030829806682889486,-5.046765078693029,8.138410943850948
28.071843,1.9186,-1.0956,1.4563,-0.2492,-0.2346,0.0476,,6.358142121325602,0.013095359667119534,-5.136923408186293,8.173990752685736
28.073531,1.9186,-1.0956,1.4563,-0.328,-0.1869,-0.0776,,6.3316977678278645,-0.004639087348639565,-5.2270817376795025,8.210529924227203
28.095461,1.9186,-1.0956,1.4563,-0.3115,-0.1313,-0.1851,,6.320716923318853,-0.00046060781935930006,-5.261262489716673,8.223888716573722
28.109361,1.9186,-1.0956,1.4563,-0.1668,-0.1533,-0.2358,,6.325199587798582,0.025630798254955216,-5.239465664297762,8.213452819043994
28.13598,1.9186,-1.0956,1.4563,-0.1668,-0.1533,-0.2358,,6.329682252278313,0.051722204329285704,-5.217668838878837,8.203147000598916
28.138061,0.264,0.0833,0.5246,-0.1668,-0.1533,-0.2358,,6.334164916758044,0.07781361040361619,-5.195872013459913,8.1929717521122
28.13936,0.264,0.0833,0.5246,-0.0189,-0.16,-0.1332,,6.310082060165711,0.0884188677696032,-5.211936926281979,8.184695475443448
28.15424,0.264,0.0833,0.5246,0.0654,0.0348,0.0586,,6.257433682501285,0.0835379764272597,-5.265863577345055,8.178739150970424
28.175615,0.264,0.0833,0.5246,0.0593,0.3714,0.2657,,6.204785304836858,0.0786570850849162,-5.319790228408131,8.17347635283911
28.189586,0.264,0.0833,0.5246,0.0593,0.3714,0.2657,,6.152136927172464,0.0737761937425757,-5.373716879471174,8.168908421457276
28.191355,1.7216,2.2506,1.0948,0.0593,0.3714,0.2657,,6.099488549508037,0.0688953024002322,-5.42764353053425,8.165036523055043
28.192909,1.7216,2.2506,1.0948,-0.1264,0.3409,0.3677,,6.046840171843643,0.0640144110578917,-5.481570181597293,8.161861648203903
28.216072,1.7216,2.2506,1.0948,-0.256,-0.08,0.317,,6.043707763460759,0.04059333088446275,-5.506779219113065,8.176348128393485
28.229255,1.7216,2.2506,1.0948,0.2199,-0.0586,0.5321,,6.090091324359419,-0.0013679381200516552,-5.503270643081533,8.208239883269469
28.255903,1.7216,2.2506,1.0948,0.2199,-0.0586,0.5321,,6.13647488525805,-0.04332920712454038,-5.4997620670500025,8.240484465840279
28.258143,-2.0281,5.2733,-3.7413,0.2199,-0.0586,0.5321,,6.182858446156709,-0.08529047612905478,-5.49625349101847,8.273077750635636
28.259555,-2.0281,5.2733,-3.7413,0.5089,-0.0067,0.7758,,6.2292420070553405,-0.1272517451335435,-5.49274491498694,8.306015632673542
28.271535,-2.0281,5.2733,-3.7413,0.0678,0.2437,0.8913,,6.260250876326745,-0.15627992919323505,-5.496312702592796,8.332143648275714
28.297293,-2.0281,5.2733,-3.7413,-0.3653,-0.182,0.4917,,6.275885053970892,-0.17237502830810372,-5.506956853836042,8.351228661164248
28.310521,-2.0281,5.2733,-3.7413,-0.3653,-0.182,0.4917,,6.29151923161503,-0.18847012742296254,-5.517601005079281,8.370343844906522
28.311486,-2.0281,5.2733,-3.7413,-0.4698,-0.9041,0.0971,,6.307153409259178,-0.2045652265378312,-5.5282451563225266,8.389488993272572
28.312618,1.91,-4.6458,-2.1135,-0.4698,-0.9041,0.0971,,6.322787586903326,-0.22066032565269988,-5.538889307565772,8.408663901588788
28.336542,1.91,-4.6458,-2.1135,-0.3158,-1.3641,-0.0996,,6.33675106934251,-0.23311623496913664,-5.54940342554775,8.426424845288821
28.349729,1.91,-4.6458,-2.1135,0.1814,-0.9939,-0.0195,,6.349043856576747,-0.24193295448715674,-5.559787510268473,8.442755865624632
